Id;Brand;Model;Generation;Version;Length;Width;Height;Wheel Base;Petrol min cap;Petrol max cap;Petrol min hp;Petrol max hp;Avg weight;Price
179;ds-automobiles;ds-7-crossback;none;none;457.3;190.6;162.5;273.8;1199;1598;130;225;1661.5;118789.59375
180;fiat;500;500 - 2021 new model (2021 - present);none;363.2;168.3;152.7;232.2;999;999;70;70;1230.0;76081.25
181;fiat;500;500 (2007 - present);500c;354.6;162.7;148.8;230.0;875;1368;69;105;921;40194.5
182;fiat;500;500 (2007 - present);none;357.1;162.7;148.8;230.0;875;1242;69;85;995.5;40194.5
183;fiat;500;500 (2007 - present);500;354.6;162.7;148.8;230.0;875;1368;69;105;921;40194.5
184;fiat;500l;500l 2014 (2013 - 2017);500l trekking;427.0;180.0;167.9;261.2;875;1368;95;105;1385.0;36890.3125
185;fiat;500l;500l 2014 (2013 - 2017);500l living;435.2;178.4;166.7;261.2;0;0;0;0;1445.0;36890.3125
186;fiat;500l;500l 2014 (2013 - 2017);500l;414.7;178.4;166.5;261.2;875;1368;95;105;1355.0;36890.3125
187;fiat;500l;500l 2018 (2017 - present);500l wagon;437.5;178.4;166.7;261.2;0;0;0;0;1450.0;36890.3125
188;fiat;500l;500l 2018 (2017 - present);500l urban;424.2;178.4;165.8;261.2;875;1368;95;105;1392.5;36890.3125
189;fiat;500x;500x 2015 (2014 - 2018);500x;424.8;179.6;160.0;257.0;1368;1598;110;170;1422.5;52740.59375
190;fiat;500x;500x 2019 facelift (2019 - 2022);500x cross 2019;426.9;179.6;160.3;257.0;999;1332;120;150;1413.5;52740.59375
191;fiat;500x;500x 2019 facelift (2019 - 2022);500x 2019;426.4;179.6;159.5;257.0;999;1332;115;150;1413.5;52740.59375
192;fiat;bravo;bravo 2 (2007 - 2014);bravo 2;433.6;179.2;149.8;260.0;1368;1368;90;140;1300;15777.75
193;fiat;bravo;bravo 2 (2007 - 2014);bravo 2;433.6;179.2;149.8;260.0;1368;1368;90;140;1300;15777.75
194;fiat;coupe;none;none;425.0;176.6;134.0;254.0;1747;1998;130;220;1250.0;15025.0
195;fiat;ducato;iii;none;496.3;205.0;225.4;300.0;0;0;0;0;2115.5;65830.90625
196;fiat;freemont;none;none;492.4;187.8;170.5;289.0;0;0;0;0;2014.5;58321.78125
197;fiat;panda;panda 1 - 1991 update (1991 - 2003);panda 1991 facelift;340.8;149.4;142.0;215.9;770;1108;34;54;722.5;16016.8125
198;fiat;panda;panda 2 (2003 - 2012);panda classic;353.8;157.8;154.0;229.9;1242;1242;69;69;1042.5;10429.3125
199;fiat;panda;panda 3 - 2021 facelift (2021 - present);panda cross 2021;368.6;166.2;163.5;230.0;875;875;85;85;1104.0;66398.76470588235
200;fiat;punto;punto 1 (1993 - 1999);punto 1;376.0;162.5;145.0;245.0;1108;1372;54;136;916.0;4768.181818181818
201;fiat;punto;punto 1 (1993 - 1999);punto cabrio;376.0;162.5;145.0;245.0;1108;1372;54;136;916.0;13294.3125
202;fiat;punto;punto 2 (1999 - 2010);punto 2b;384.0;166.0;148.0;246.0;1242;1242;60;60;912.5;4432.375
203;fiat;punto;punto 2 (1999 - 2010);punto 2;380.0;166.0;148.0;246.0;1242;1747;60;131;1070.0;4432.375
204;fiat;punto-evo;punto 1 (1993 - 1999);punto cabrio;376.0;162.5;145.0;245.0;1242;1581;60;90;986.5;13294.3125
205;fiat;punto-evo;punto 1 (1993 - 1999);punto 1;376.0;162.5;145.0;245.0;1108;1372;54;136;916.0;13294.3125
206;fiat;punto-evo;punto 2 (1999 - 2010);punto 2b;380.0;166.0;148.0;246.0;1242;1747;60;131;1070.0;16023.0
207;fiat;punto-evo;punto 2 (1999 - 2010);punto 2;380.0;166.0;148.0;246.0;1242;1747;60;131;1070.0;13294.3125
208;fiat;punto-evo;punto 3 (2005 - present);punto evo;406.5;168.7;149.0;251.0;1242;1368;65;135;1185.0;16023.0
209;fiat;qubo;none;none;395.7;171.6;173.5;251.3;1368;1368;77;77;1340.0;22729.5
210;fiat;sedici;none;none;411.5;175.5;162.0;250.0;1586;1586;107;120;1335.0;21996.71875
211;fiat;stilo;none;none;425.3;175.6;152.5;260.0;1242;1598;80;105;1215.0;5593.09375
212;fiat;talento;nuovo talento 2016 (2016 - present);talento van;499.9;195.6;197.1;309.8;0;0;0;0;1886.0;94250.875
213;fiat;talento;nuovo talento 2016 (2016 - present);talento combi;499.9;195.6;197.1;309.8;0;0;0;0;2070.5;94250.875
214;fiat;tipo;tipo 2 - 2020 facelift (2020 - present);tipo 2020;438.6;180.2;155.6;263.8;999;999;100;100;1421.0;53996.875
215;fiat;tipo;tipo 2 (2015 - 2020);tipo 5-door;436.8;179.2;149.5;263.8;1368;1368;95;120;1407.5;53996.875
216;fiat;tipo;tipo 2 (2015 - 2020);tipo 2016;453.2;179.2;149.7;263.6;1368;1598;95;110;1360.0;53996.875
217;ford;b-max;none;none;407.7;175.1;160.4;248.9;999;1596;90;140;1295.5;29456.65625
218;ford;c-max;c max 2 (2010 - 2019);c max ii 2015;437.9;182.8;161.0;264.8;999;1499;125;150;1453.5;36265.5
219;ford;c-max;c max 2 (2010 - 2019);c max ii;438.0;182.8;162.6;264.8;999;1596;100;150;1462.0;36265.5
220;ford;edge;edge 2 (2015 - present);edge 2019;483.4;192.8;173.2;284.8;0;0;0;0;2067.5;97424.65625
221;ford;escape;escape 4 - 2020 new model (2020 - present);escape 2020;458.5;188.2;167.9;271.0;1497;2485;162;254;1629.0;57940.53125
222;ford;explorer;none;none;504.9;200.4;177.8;302.5;0;0;0;0;2542.5;94255.625
223;ford;focus;mk1;1998;417.0;170.0;143.0;262.0;1388;1989;75;130;1196.0;4551.1875
224;ford;gt;none;none;402.6;177.8;102.9;241.3;4195;4727;340;385;887.0;99666.33333333333
225;ford;ka+;ka 2 (2009 - 2016);ka ii;362.0;165.8;150.5;230.0;1242;1242;69;69;997.5;14970.6875
226;ford;maverick;maverick (1993 - 1999);maverick lwb;458.0;174.0;181.0;265.0;2389;2389;118;124;1785.0;47985.11111111111
227;ford;mondeo;mk3;2000;473.1;181.2;142.9;275.4;1798;2967;110;226;1407.0;7283.6875
228;ford;mustang;mustang 1 (1964 - 1973);mustang (my 69);476.3;182.2;128.3;274.3;3273;5766;122;294;1470.0;118634.3125
229;ford;mustang;mustang 1 (1964 - 1973);mustang (my 67);466.3;180.1;131.1;274.3;3275;7010;117;406;1465.5;118634.3125
230;ford;mustang;mustang 4 (1994 - 2004);mustang iv;461.0;182.0;134.0;257.0;3797;4942;147;218;1478.0;118634.3125
231;ford;mustang;mustang 5 (2005 - 2014);mustang 5;477.8;187.7;140.0;272.0;3726;4951;213;507;1684.4;118634.3125
232;ford;mustang;mustang 6 (2015 - present);mustang 6 2018 convertible;478.9;191.5;139.6;272.0;2253;4949;290;450;1860.0;118634.3125
233;ford;ranger;ranger (t6) (2010 - 2016);ranger (t6);535.9;185.0;181.5;322.0;0;0;0;0;2019.0;133950.9375
234;ford;ranger;ranger 1st. gen (2002 - 2007);ranger 2003;501.2;175.0;175.0;300.0;0;0;0;0;1790.0;133950.9375
235;ford;ranger;ranger 2016 (2016 - 2022);ranger 2016;536.2;186.0;181.5;322.0;0;0;0;0;2309.0;133950.9375
236;ford;ranger;ranger 2nd. gen (2006 - 2011);ranger 2007;507.5;180.5;176.0;300.0;0;0;0;0;1882.5;133950.9375
237;ford;s-max;s max 2 (2015 - present);s-max 2015;479.6;191.6;165.5;284.9;1498;1999;159;241;1727.0;75071.6875
238;ford;tourneo-connect;tourneo connect 1 (2003 - 2013);tourneo connect;452.0;180.0;198.0;291.0;1796;1796;115;115;1475.0;29863.0
239;ford;tourneo-connect;tourneo connect 2 (2013 - present);tourneo connect 2013;441.8;183.5;185.2;266.2;999;1596;101;150;1519.5;86456.28125
240;ford;tourneo-connect;tourneo connect 2 (2013 - present);grand tourneo connect;481.8;183.5;184.0;306.2;1596;1596;150;150;1592.5;121019.28125
241;ford;tourneo-connect;tourneo connect 3rd gen. (2022 - present);grand tourneo connect sport;485.3;185.5;183.3;297.0;0;0;0;0;1591.0;121019.28125
242;ford;tourneo-connect-grand;none;none;481.8;183.5;184.0;306.2;1596;1596;150;150;1592.5;121019.28125
243;ford;tourneo-courier;none;none;415.7;176.4;172.3;248.9;999;999;101;101;1270.0;53073.40625
244;ford;tourneo-custom;none;none;497.2;198.6;197.2;293.3;0;0;0;0;2203.5;170175.625
245;ford;transit;transit 4 - 2020 facelift (2020 - present);transit 2020 kombi;497.2;198.6;197.2;293.3;0;0;0;0;2339.5;58399.6875
246;ford;transit;transit 4 - 2020 facelift (2020 - present);transit 2020;553.1;205.9;249.0;330.0;0;0;0;0;2305.5;58399.6875
247;ford;transit;transit 4 (2014 - 2019);transit 2014;553.1;205.9;249.0;330.0;0;0;0;0;2305.5;58399.6875
248;ford;transit-courier;none;none;415.7;176.4;177.0;248.9;995;995;100;100;1272.5;42443.15625
249;ford;transit-custom;none;none;497.2;198.6;197.2;293.3;0;0;0;0;2036.5;92798.84375
250;honda;accord;vi;1998;460.0;175.0;143.0;268.0;1590;2254;115;212;1320.5;8909.23076923077
251;honda;city;none;none;338.0;157.0;147.0;222.0;1231;1232;45;110;692.5;11662.518518518518
252;honda;cr-v;cr-v 1 (rd1â€“rd3) (1995 - 2001);cr-v i;452.0;175.0;168.0;262.0;1973;1973;128;147;1345.0;12669.29411764706
253;honda;jazz;jazz (ge) (2008 - 2015);jazz (ge);390.0;169.5;152.5;250.0;1199;1339;90;102;1181.0;24837.90625
254;honda;odyssey;none;none;510.5;195.8;177.8;300.0;3471;3471;248;258;2029.5;87060.71875
255;hyundai;bayon;none;none;418.0;177.5;150.0;258.0;998;998;100;120;1233.5;73314.84375
256;hyundai;elantra;elantra (cn7) - 2021 new model (2020 - present);elantra 2021;467.6;182.6;141.5;272.0;1580;1999;149;2020;1310.0;100425.09375
257;hyundai;elantra;elantra (xd) (2000 - 2006);elantra (xd);450.0;172.0;142.0;261.0;1599;1975;105;143;1229.5;94187.46875
258;hyundai;getz;none;none;381.0;166.0;149.0;246.0;1086;1599;62;106;1011.0;8071.1875
259;hyundai;i10;i;i10 pa;356.5;159.5;155.0;238.0;1086;1248;67;78;1017.5;34656.1875
260;hyundai;i20;i;i20 (gb);403.5;173.4;147.4;257.0;998;1368;84;120;1145.0;45356.21875
261;hyundai;i20;i20 (bc3) (2021 - present);i20 (bc3);404.0;177.5;145.0;258.0;998;1598;84;204;1140.0;45356.21875
262;hyundai;i20;i20 (gb) (2014 - 2020);i20 (gb);403.5;173.4;147.4;257.0;998;1368;84;120;1145.0;45356.21875
263;hyundai;ioniq;none;none;447.0;182.0;145.0;270.0;1580;1580;141;141;1462.5;83838.0625
264;hyundai;santa-fe;i;santa fe 2021;478.5;190.0;168.4;276.6;1598;2497;194;281;1956.5;244990.0
265;hyundai;santa-fe;santa fe 1 (2001 - 2006);santa fe (sm);450.0;182.0;173.0;262.0;1997;2656;134;179;1620.0;57878.96875
266;hyundai;santa-fe;santa fe 2 (2007 - 2012);santa fe (cm);466.0;189.0;176.0;270.0;2656;2656;189;189;1808.5;24830.125
267;hyundai;santa-fe;santa fe 3 (2013 - 2019);santa fe (dm);466.0;188.0;169.0;270.0;0;0;0;0;1846.0;57878.96875
268;hyundai;santa-fe;santa fe 4 (tm) - 2019 new model (2018 - 2020);santa fe (tm);477.0;189.0;167.9;276.6;1998;2359;188;238;1806.0;57878.96875
269;hyundai;santa-fe;santa fe 4 (tm) - 2021 facelift (2020 - present);santa fe 2021;478.5;190.0;168.4;276.6;1598;2497;194;281;1956.5;244990.0
270;hyundai;sonata;none;none;471.0;182.0;141.0;270.0;1997;2493;136;160;1303.5;38721.217391304344
271;hyundai;veloster;none;none;422.0;179.0;139.9;265.0;1591;1591;140;201;1315.0;37386.63333333333
272;infiniti;i30;i;i30 tourer;458.5;179.5;146.5;265.0;998;1353;120;140;1367.5;21700.0
273;infiniti;i30;i;i30 iii;434.0;179.5;145.5;265.0;998;1998;100;275;1427.5;21700.0
274;infiniti;i30;ii;2012;430.0;178.0;147.0;265.0;1397;1591;100;135;1370.0;71922.8125
275;infiniti;q50;none;none;479.0;182.0;144.5;285.0;1991;3696;211;328;1740.0;76448.6875
276;infiniti;qx70;none;none;486.5;192.5;168.0;288.5;3696;5026;320;420;2168.5;91955.46875
277;jaguar;f-pace;none;none;473.1;193.6;165.2;287.4;1997;5000;250;550;1938.0;144372.15625
278;jaguar;s-type;none;none;490.5;181.8;144.7;290.9;2497;4196;201;400;1710.0;32153.125
279;jaguar;xf;x250;xf (x260);495.4;188.0;145.7;296.0;1997;2995;200;381;1681.5;87280.53125
280;jaguar;xf;x260;xf (x260 2021) sportbrake;496.4;188.0;149.4;296.0;1997;1997;250;300;1986.5;87280.53125
281;jaguar;xf;x260;xf (x260 2021);496.2;188.0;145.6;296.0;1997;1997;250;300;1922.5;87280.53125
282;jaguar;xj;x351;2009;512.2;189.4;144.8;303.2;2995;5000;340;550;1910.0;80710.375
283;jaguar;xk;ii;2006;479.4;189.2;132.9;275.2;4196;5000;298;510;1735.0;131358.55
284;jaguar;x-type;none;none;467.2;178.9;139.2;271.0;2099;2967;157;230;1502.5;16917.96875
285;jeep;cherokee;cherokee kj (2002 - 2007);cherokee (kj);444.0;182.0;187.0;265.0;2429;3700;147;211;1808.5;26888.6875
286;jeep;cherokee;cherokee kl (2014 - present);cherokee kl;462.3;185.9;166.9;269.9;3239;3239;271;271;1932.0;53369.65625
287;jeep;cherokee;cherokee kl (2014 - present);cherokee 2019;462.4;185.9;167.0;270.0;0;0;0;0;2168.5;53369.65625
288;jeep;commander;none;none;479.0;190.0;183.0;278.0;4701;5654;231;326;2330.0;45177.6875
289;jeep;compass;compass (mp/552) (2017 - present);compass 2020;439.4;181.9;162.4;263.6;1332;1469;130;130;1725.5;97897.90625
290;jeep;grand-cherokee;grand cherokee wk2 (2011 - present);grand cherokee 2017;484.6;195.4;174.9;291.4;3605;6410;286;710;2416.5;88219.625
291;jeep;grand-cherokee;grand cherokee zj (1993 - 1998);grand cherokee (zj);448.9;180.0;170.8;269.0;3960;5899;184;237;1821.5;26346.3
292;jeep;patriot;grand cherokee wj (1999 - 2004);grand cherokee (wj);461.0;184.0;184.0;269.0;3960;4701;190;230;1865.5;30860.46875
293;jeep;patriot;grand cherokee wk (2005 - 2010);grand cherokee (wk);475.0;187.0;174.0;278.0;3701;6059;201;425;2092.5;88219.625
294;jeep;patriot;grand cherokee wk2 (2011 - present);grand cherokee 2017;484.6;195.4;174.9;291.4;3605;6410;286;710;2416.5;88219.625
295;jeep;patriot;grand cherokee zj (1993 - 1998);grand cherokee (zj);448.9;180.0;170.8;269.0;3960;5899;184;237;1821.5;26346.3
296;jeep;wrangler;wrangler jk (2007 - 2017);wrangler (jk);422.0;187.0;180.0;242.0;3604;3778;198;286;1825.0;159946.53125
297;jeep;wrangler;wrangler jl (2018 - present);wrangler jl unlimited;488.2;189.4;184.8;300.8;1995;1995;272;272;2238.0;159946.53125
298;jeep;wrangler;wrangler jl (2018 - present);wrangler jl;433.4;189.4;184.1;245.9;1995;1995;272;272;1992.0;159946.53125
299;jeep;wrangler;wrangler yj (1987 - 1995);wrangler (yj);388.0;168.0;183.0;237.0;2463;3960;121;184;1434.5;65611.64705882352
300;kia;optima;none;none;484.5;183.0;145.5;279.5;0;0;0;0;1577.0;59024.9375
301;kia;rio;ii;2005;399.0;170.0;147.0;250.0;1399;1599;97;112;1112.5;10496.78125
302;kia;soul;soul 1 (am) (2008 - 2013);soul;410.5;178.5;166.0;255.0;1591;1591;124;124;1295.0;53692.8125
303;kia;sportage;sportage 1 (ja) (1993 - 2004);sportage 1;424.0;173.0;165.0;265.0;1998;1998;95;128;1431.5;8639.8
304;kia;sportage;sportage 2 (km) (2004 - 2010);sportage 2;435.0;180.0;170.0;263.0;1975;2656;141;175;1591.0;21255.90625
305;kia;sportage;sportage 3 (sl) (2010 - 2016);sportage 3 restyling;444.0;185.5;163.0;264.0;1591;1591;135;135;1528.0;45709.0
306;kia;sportage;sportage 4 (ql) (2015 - present);sportage 2019;448.5;185.5;164.5;267.0;1591;1591;132;177;1631.5;78968.71875
307;kia;sportage;sportage 4 (ql) (2015 - present);sportage (ql);448.0;185.5;163.5;267.0;1591;1591;132;177;1497.0;78968.71875
308;kia;stinger;none;none;483.0;187.0;140.0;290.5;1998;3342;255;365;1416.5;121473.71875
309;kia;stonic;none;none;414.0;176.0;148.5;258.0;998;1248;84;120;1211.5;68433.125
310;kia;venga;none;none;406.8;176.5;160.0;261.5;1397;1397;90;90;1304.5;31917.3125
311;lancia;delta;delta 2 (1993 - 1999);delta ii hpe;401.1;175.9;143.0;254.0;1581;1995;103;186;1230.0;19793.375
312;lancia;voyager;iii;2001;473.3;195.0;182.0;287.8;1996;3778;133;166;1815.0;49389.47368421053
313;lancia;ypsilon;none;none;372.0;169.0;144.0;238.0;1108;1370;54;86;888.5;17036.633333333335
314;land-rover;defender;l663 defender (2019 - present);l663 defender 110;501.8;200.8;196.7;302.2;1997;5000;300;525;2563.5;309455.5625
315;land-rover;discovery;discovery 4 (2009 - 2017);discovery 4 2013;482.9;202.2;183.7;288.5;0;0;0;0;2539.0;88534.46875
316;land-rover;discovery;discovery 5 - 2021 facelift (2021 - present);discovery 2021;495.6;194.0;188.8;292.3;1997;2995;300;360;2441.5;107443.75
317;land-rover;discovery;discovery series i (1989 - 1998);discovery series i;452.0;179.0;192.0;254.0;3528;3947;155;185;1986.5;26685.714285714286
318;land-rover;discovery;discovery series ii (1998 - 2004);discovery series ii;470.0;188.0;190.0;254.0;3947;3950;185;185;2085.0;33773.86956521739
319;land-rover;discovery;ii;discovery 3;484.0;192.0;189.0;288.0;4394;4394;299;299;2415.0;34649.625
320;land-rover;discovery-sport;none;none;459.9;206.9;172.4;274.1;1999;1999;240;290;1869.0;119319.90625
321;land-rover;freelander;i;1996;438.2;180.5;175.7;255.5;1796;2497;117;177;1506.5;12624.857142857143
322;land-rover;range-rover-evoque;evoque 2 - l551 (2019 - present);range rover evoque (l551);437.1;189.5;164.9;268.1;1497;1997;160;300;2083.0;109502.15625
323;land-rover;range-rover-evoque;evoque i (2011 - 2015);range rover evoque;436.5;196.5;163.5;266.0;1999;1999;240;286;1745.0;109502.15625
324;land-rover;range-rover-sport;i;2005;479.0;193.0;176.0;274.0;4196;5000;300;510;2555.5;56106.8125
325;land-rover;range-rover-velar;none;none;480.3;203.2;166.5;287.4;1997;2995;250;381;1940.5;239545.09375
326;lexus;ct;none;none;432.0;176.5;143.0;260.0;1798;1798;99;136;1415.0;62752.5625
327;lexus;gs;gs 2 (s160) (1997 - 2005);gs ii;480.0;180.0;144.0;280.0;2997;4293;219;283;1685.0;34723.0
328;lexus;gs;gs 3 (s190) (2005 - 2011);gs iii;483.5;182.0;143.0;285.0;2995;4608;249;347;1730.0;43260.6875
329;lexus;gs;gs 4 - 2012 new model (2012 - 2015);gs iv;485.0;184.0;145.5;285.0;2494;4969;209;477;1807.5;105424.53125
330;lexus;gs;gs 4 - 2016 facelift (2015 - 2020);gs 2016;488.0;184.0;145.5;285.0;2494;4969;223;477;1875.0;72482.46875
331;lexus;is;i;is (ii);458.5;180.0;144.0;273.0;2500;4969;208;423;1672.5;36711.78125
332;lexus;is;ii;2005;458.5;180.0;144.0;273.0;2500;4969;208;423;1672.5;36711.78125
333;lexus;ls;ls (ucf20/ucf21) (1994 - 2000);ls (usf20);500.0;183.0;144.0;285.0;3969;3969;264;284;1712.5;145231.21875
334;lexus;ls;ls (ucf30/ucf31) (2000 - 2006);ls (usf30);500.0;183.0;147.0;292.0;4293;4293;281;282;1822.5;145231.21875
335;lexus;ls;ls (usf50 / xf50) - 2021 facelift (2020 - present);ls 2021;523.5;190.0;145.0;312.5;3456;3456;359;359;2388.0;145231.21875
336;lexus;nx;nx (az10) - 2015 new model (2014 - 2021);nx (az10);463.0;184.5;164.5;266.0;2494;2494;197;197;1838.5;130572.90625
337;lexus;rc;none;none;469.5;184.0;139.5;273.0;1998;5000;223;477;1724.0;155790.93548387097
338;maserati;coupe;none;none;452.3;182.2;130.5;266.0;4244;4244;390;401;1575.0;128000.0
339;maserati;ghibli;ghibli m157 - 2019 update (2018 - 2021);ghibli 2019;497.1;194.5;146.1;299.8;2979;2979;350;411;1967.0;130770.25
340;mazda;3;typ bk (2003 - 2009);3;441.5;175.5;146.5;264.0;1349;2261;84;260;1361.5;58636.84375
341;mazda;3;typ bl (2009 - 2013);3 ii;446.0;175.5;147.0;264.0;1598;2261;105;260;1355.0;23974.65625
342;mazda;3;typ bm & bn (2013 - 2019);3 sportsedan 2017;458.0;179.5;145.0;270.0;1496;1998;101;120;1327.5;58636.84375
343;mazda;3;typ bm & bn (2013 - 2019);3 iii sportsedan;458.5;179.5;145.0;270.0;1496;1998;101;120;1325.0;58636.84375
344;mazda;3;typ bm & bn (2013 - 2019);3 iii;446.5;179.5;145.0;270.0;1496;1998;101;165;1335.0;58636.84375
345;mazda;3;typ bm & bn (2013 - 2019);32 017;447.0;179.5;145.0;270.0;1496;1998;101;165;1335.0;58636.84375
346;mazda;3;typ bp (2019 - present);3 (bp) sedan;466.0;179.5;143.5;272.5;1998;1998;122;186;1401.0;101584.90625
347;mazda;5;i;2005;450.5;175.5;166.5;275.0;1798;1999;116;151;1540.0;13274.90625
348;mazda;6;6 (typ gg/gy/gg1) (2002 - 2007);6 wagon;471.0;178.0;148.0;267.5;1798;2261;120;166;1507.5;47866.8125
349;mazda;6;6 (typ gg/gy/gg1) (2002 - 2007);6 sedan;468.0;178.0;143.5;267.5;1798;2261;120;260;1505.0;47866.8125
350;mazda;6;6 (typ gg/gy/gg1) (2002 - 2007);6;468.0;178.0;143.5;267.5;1798;2261;120;166;1465.0;47866.8125
351;mazda;6;6 (typ gh) (2008 - 2012);6 ii wagon;476.5;179.5;149.0;272.5;1798;2488;120;170;1502.5;47866.8125
352;mazda;6;6 (typ gj) (2012 - 2016);6 iii wagon;480.0;184.0;148.0;275.0;1998;2488;145;192;1445.0;61289.03125
353;mazda;6;6 (typ gj) (2012 - 2016);6 iii;486.5;184.0;145.0;283.0;1998;2488;150;192;1487.5;61289.03125
354;mazda;6;6 (typ gj) (2012 - 2016);6 sedan (2015 restyling);486.5;184.0;145.0;283.0;1998;2488;145;192;1435.0;47866.8125
355;mazda;6;6 (typ gl) (2016 - present);6 my17 wagon;480.0;184.0;148.0;275.0;1998;2488;145;194;1515.5;47866.8125
356;mazda;cx-3;none;none;427.5;176.5;153.5;257.0;1998;1998;120;150;1300.0;66708.625
357;mazda;cx-30;none;none;439.5;179.5;154.0;265.5;1998;1998;122;186;1478.5;114110.28125
358;mazda;cx-5;none;none;455.5;184.0;167.0;270.0;1997;1998;160;165;1557.5;86498.40625
359;mazda;cx-7;none;none;468.0;187.0;164.5;275.0;2261;2261;260;260;1750.0;25613.90625
360;mazda;cx-9;none;none;509.5;193.6;172.8;287.5;3726;3726;277;277;1935.0;79077.46875
361;mazda;mx-30;none;none;439.5;184.8;157.0;265.5;830;830;170;170;1749.0;112845.1875
